InvoiceId,TrackId,Track_Name
187,2628,Love Removal Machine
187,2637,Sweet Soul Sister
187,2646,I Looked At You
187,2655,"De Do Do Do, De Da Da Da"
187,2664,Time Is On My Side
187,2673,Under My Thumb
187,2682,Saint Of Me
187,2691,You Got Me Rocking
187,2700,Suck On The Jugular
187,2709,Sister Awake
187,2718,Life Line
187,2727,Babylon
187,2736,Boris The Spider
187,2745,Let's See Action
188,2759,Música No Ar
189,2760,Salve Nossa Senhora
189,2761,Você Fugiu
190,2763,Compadre
190,2765,Réu Confesso
191,2767,Gostava Tanto De Você
191,2769,Não Quero Dinheiro
191,2771,A Festa Do Santo Reis
191,2773,Padre Cícero
192,2777,Balanço
192,2781,Comida
192,2785,Os Cegos Do Castelo
192,2789,Flores
192,2793,Cabeça Dinossauro
192,2797,Homem Primata (Vinheta)
193,2803,Sonifera Ilha
193,2809,Amanhã Não Se Sabe
193,2815,Eu E Ela
193,2821,"Exodus, Pt. 1"
193,2827,Unfinished Business
193,2833,A Day In the Life
193,2839,Genesis
193,2845,Nothing to Hide
193,2851,Distractions
194,2860,Adrift
194,2869,...And Found
194,2878,The Other 48 Days
194,2887,The 23rd Psalm
194,2896,The Long Con
194,2905,The Whole Truth
194,2914,S.O.S.
194,2923,Exodus (Part 2) [Season Finale]
194,2932,The Fly
194,2941,Walk On
194,2950,Spanish Eyes
194,2959,Hallelujah Here She Comes
194,2968,City Of Blinding Lights
194,2977,Mofo
195,2991,All Along The Watchtower
196,2992,I Still Haven't Found What I'm Looking for
196,2993,Freedom For My People
197,2995,Pride (In The Name Of Love)
197,2997,Love Rescue Me
198,2999,Heartland
198,3001,The Star Spangled Banner
198,3003,All I Want Is You
198,3005,New Year's Day
199,3009,Bad
199,3013,Sweetest Thing
199,3017,All I Want Is You
199,3021,Like A Song...
199,3025,Red Light
199,3029,Babyface
200,3035,The First Time
200,3041,Homely Girl
200,3047,Bring Me Your Cup
200,3053,Hang 'Em High
200,3059,Little Guitars (Intro)
200,3065,Ain't Talkin' 'bout Love
200,3071,Panama
200,3077,Can't Stop Loving You
200,3083,You Really Got Me
201,3092,Neworld
201,3101,Primary
201,3110,Headspace
201,3119,Tudo Na Mais Santa Paz
201,3128,Samba Do Jato
201,3137,Now You're Gone
201,3146,Faixa Amarela
201,3155,Sem Essa de Malandro Agulha
201,3164,Verdade
201,3173,Diversity Day
201,3182,Halloween
201,3191,The Carpet
201,3200,Gay Witch Hunt
201,3209,"A Benihana Christmas, Pts. 1 & 2"
202,3223,How to Stop an Exploding Man
203,3224,Through a Looking Glass
203,3225,Your Time Is Gonna Come
204,3227,"Battlestar Galactica, Pt. 2"
204,3229,"Lost Planet of the Gods, Pt. 1"
205,3231,The Lost Warrior
205,3233,"The Gun On Ice Planet Zero, Pt. 1"
205,3235,The Magnificent Warriors
205,3237,"The Living Legend, Pt. 1"
206,3241,"War of the Gods, Pt. 2"
206,3245,"Greetings from Earth, Pt. 2"
206,3249,The Hand of God
206,3253,Instant Karma
206,3257,Cold Turkey
206,3261,"Oh, My Love"
207,3267,Imagine
207,3273,[Just Like] Starting Over
207,3279,Fairies Wear Boots
207,3285,"Sabbath, Bloody Sabbath"
207,3291,Loving You Sunday Morning
207,3297,Tease Me Please Me
207,3303,Top O' The Morning To Ya
207,3309,Guess Who's Back
207,3315,Feel It
208,3324,Um Lugar ao Sol
208,3333,Chega no Suingue
208,3342,The Economist
208,3351,Din Din Wo (Little Child)
208,3360,Something Nice Back Home
208,3369,Call Me a Dog
208,3378,Safe and Sound
208,3387,Disappearing Act
208,3396,Shape of Things to Come
208,3405,Canon and Gigue in D Major: I. Canon
208,3414,"Symphony No. 104 in D Major ""London"": IV. Finale: Spiritoso"
208,3423,"Jupiter, the Bringer of Jollity"
208,3432,"Scheherazade, Op. 35: I. The Sea and Sindbad's Ship"
208,3441,Two Fanfares for Orchestra: II. Short Ride in a Fast Machine
209,3455,Rehab
210,3456,You Know I'm No Good
210,3457,Me & Mr. Jones
211,3459,Back to Black
211,3461,Tears Dry On Their Own
212,3463,Some Unholy War
212,3465,You Know I'm No Good (feat. Ghostface Killah)
212,3467,Intro / Stronger Than Me
212,3469,F**k Me Pumps
213,3473,Take the Box
213,3477,Amy Amy Amy (Outro)
213,3481,"A Midsummer Night's Dream, Op.61 Incidental Music: No.7 Notturno"
213,3485,"Symphony No. 3 Op. 36 for Orchestra and Soprano ""Symfonia Piesni Zalosnych"" \ Lento E Largo - Tranquillissimo"
213,3489,Symphony No. 2: III. Allegro vivace
213,3493,"Metopes, Op. 29: Calypso"
214,3499,Pini Di Roma (Pinien Von Rom) \ I Pini Della Via Appia
214,2,Balls to the Wall
214,8,Inject The Venom
214,14,Spellbound
214,20,Overdose
214,26,What It Takes
214,32,Deuces Are Wild
214,38,All I Really Want
214,44,You Learn
215,53,Sea Of Sorrow
215,62,Real Thing
215,71,Falando De Amor
215,80,The Unforgiven
215,89,Like a Stone
215,98,The Last Remaining Light
215,107,Yesterday To Tomorrow
215,116,C'Mon Everybody
215,125,"Spanish moss-""A sound portrait""-Spanish moss"
215,134,All For You
215,143,The Begining... At Last
215,152,N.I.B.
215,161,Snowblind
215,170,A Statistic
216,184,Chemical Wedding
217,185,The Tower
217,186,Killing Floor
218,188,Gates Of Urizen
218,190,Trupets Of Jericho
219,192,The Alchemist
219,194,First Time I Met The Blues
219,196,Stone Crazy
219,198,When My Left Eye Jumps
220,202,My Time After Awhile
220,206,Prenda Minha
220,210,"Texto ""Verdade Tropical"""
220,214,Carolina
220,218,Linha Do Equador
220,222,Vida Boa
221,228,Vai Passar
221,234,Morena De Angola
221,240,Meu Caro Amigo
221,246,Mateus Enter
221,252,Samba Do Lado
221,258,Um Satélite Na Cabeça
221,264,Amor De Muito
221,270,Banditismo Por Uma Questa
221,276,Maracatu De Tiro Certeiro
222,285,Soldado Da Paz
222,294,Pensamento
222,303,Falar A Verdade
222,312,Eu Também Quero Beijar
222,321,Felicidade Urgente
222,330,Levada do Amor (Ailoviu)
222,339,Communication Breakdown
222,348,I Can't Quit You Baby(2)
222,357,Advance Romance
222,366,Camisa Verde 2001
222,375,Mas Que Nada
222,384,Mistério da Raça
222,393,Tarde Em Itapoã
222,402,Um Jantar Pra Dois
223,416,Whiskey In The Jar
224,417,Tuesday's Gone
224,418,The More I See
225,420,Under Pressure
225,422,I Want It All
226,424,Innuendo
226,426,Breakthru
226,428,Headlong
226,430,I'm Going Slightly Mad
227,434,The Show Must Go On
227,438,Hard Luck Woman
227,442,Goin' Blind
227,446,I Was Made For Loving You
227,450,Beth
227,454,Plaster Caster
228,460,Playtime
228,466,J Squared
228,472,Basket Case
228,478,Jaded
228,484,Nice Guys Finish Last
228,490,River Song
228,496,Living On Love
228,502,Não Dá Mais Pra Segurar (Explode Coração)
228,508,Eu Apenas Queria Que Voçê Soubesse
229,517,Um Indio
229,526,Fora Da Ordem
229,535,Chão De Estrelas
229,544,Stormbringer
229,553,Houses Of The Holy
229,562,Mangueira
229,571,Love Of My Life
229,580,El Farol
229,589,Um Love
229,598,Jeru
229,607,So What
229,616,Black Satin
229,625,Blue Rythm Fantasy
229,634,Bop Boogie
230,648,Onde Anda Você
231,649,Samba Da Volta
231,650,Canto De Ossanha
232,652,Formosa
232,654,Minha Namorada
233,656,Berimbau
233,658,Pot-Pourri N.º 2
233,660,Carta Ao Tom 74
233,662,Pela Luz dos Olhos Teus (Miúcha e Tom Jobim)
234,666,Coração do Agreste (Fafá de Belém)
234,670,Romaria (Renato Teixeira)
234,674,Preciso Apender a Viver Só (Maysa)
234,678,Bad Moon Rising
234,682,Down On The Corner
234,686,Up Around The Bend
235,692,Hey Tonight
235,698,Good Golly Miss Molly
235,704,Don't Look Now
235,710,It's Just A Thought
235,716,Brasil
235,722,Meu Mundo Fica Completo (Com Você)
235,728,Woman Is The Nigger Of The World (Ao Vivo)
235,734,Todo Amor Que Houver Nesta Vida
235,740,Socorro
236,749,I Need Love
236,758,Into The Fire
236,767,No One Came
236,776,Hush
236,785,Space Truckin'
236,794,A Touch Away
236,803,Love Conquers All
236,812,You Can't Do it Right (With the One You Love)
236,821,Ramshackle Man
236,830,Two Steps Behind [Acoustic Version]
236,839,Rock Of Ages
236,848,Outbreak
236,857,Álibi
236,866,Oceano
237,880,"Dois Pra Lá, Dois Pra Cá"
238,881,Casa no Campo
238,882,Romaria
239,884,Me Deixas Louca
239,886,Saudosa Maloca
240,888,Madalena
240,890,Aprendendo A Jogar
240,892,Badge
240,894,Sunshine Of Your Love
241,898,Bell Bottom Blues
241,902,Swing Low Sweet Chariot
241,906,Let It Grow
241,910,Before You Accuse Me
241,914,Nobody Knows You When You're Down & Out
241,918,Alberta
242,924,Stripsearch
242,930,She Loves Me Not
242,936,Caffeine
242,942,Kindergarten
242,948,Easy
242,954,Cuckoo For Caca
242,960,What A Day
242,966,Falling To Pieces
242,972,Woodpecker From Mars
243,981,Zeca Violeiro
243,990,No Way Back
243,999,Still
243,1008,Razor
243,1017,Overdrive
243,1026,My Hero
243,1035,"New York, New York"
243,1044,My Kind Of Town
243,1053,"Bad, Bad Leroy Brown"
243,1062,Zambação
243,1071,Divirta-Se (Saindo Da Sua)
243,1080,Assum Preto
243,1089,Is This Love (Live)
243,1098,Copacabana (Live)
244,1112,Beira Mar
245,1113,Sampa
245,1114,Parabolicamará
246,1116,Expresso 2222
246,1118,Palco
247,1120,Sítio Do Pica-Pau Amarelo
247,1122,Faceless
247,1124,Make Me Believe
247,1126,Re-Align
248,1130,I Am
248,1134,Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home
248,1138,St. Jimmy
248,1142,Letterbomb
248,1146,Welcome to the Jungle
248,1150,Mr. Brownstone
249,1156,Anything Goes
249,1162,Perfect Crime
249,1168,The Garden
249,1174,Civil War
249,1180,Breakdown
249,1186,Don't Cry
249,1192,L'Arc En Ciel De Miles
249,1198,Jacob's Ladder
249,1204,The Pilgrim
250,1213,The Trooper
250,1222,Iron Maiden
250,1231,Bring Your Daughter... To The Slaughter
250,1240,Dream Of Mirrors
250,1249,Dance Of Death
250,1258,Afraid To Shoot Strangers
250,1267,Fear Of The Dark
250,1276,09 - Iron Maiden
250,1285,Purgatory
250,1294,Powerslave
250,1303,Die With Your Boots On
250,1312,The Evil That Men Do
250,1321,Hallowed Be Thy Name
250,1330,The Assassin
251,1344,Aces High
252,1345,2 Minutes To Midnight
252,1346,Losfer Words
253,1348,Duelists
253,1350,Powerslave
254,1352,Intro
254,1354,Ghost Of The Navigator
254,1356,Wrathchild
254,1358,Blood Brothers
255,1362,Dream Of Mirrors
255,1366,Iron Maiden
255,1370,Run To The Hills
255,1374,The Evil That Men Do
255,1378,Only the Good Die Young
255,1382,Heaven Can Wait
256,1388,Children of the Damned
256,1394,The Prisoner
256,1400,The Aftermath
256,1406,Futureal
256,1412,Don't Look To The Eyes Of A Stranger
256,1418,Papa's Got A Brand New Bag Pt.1
256,1424,Hey America
256,1430,Living In America
256,1436,Hooked Up
257,1445,Planet Home
257,1454,Deeper Underground
257,1463,Journey To Arnhemland
257,1472,Radio Song
257,1481,Red House
257,1490,Hey Joe
257,1499,"Always With Me, Always With You"
257,1508,Mama Africa
257,1517,Santa Clara Clareou
257,1526,Encontrar Alguém
257,1535,No Futuro
257,1544,Cafezinho
257,1553,You've Got Another Thing Comin'
257,1562,Comin' Home
258,1576,Rock And Roll All Nite
259,1577,Immigrant Song
259,1578,Heartbreaker
260,1580,Black Dog
260,1582,Stairway To Heaven
261,1584,That's The Way
261,1586,Thank You
261,1588,Poor Tom
261,1590,Walter's Walk
262,1594,Wearing And Tearing
262,1598,The Crunge
262,1602,The Ocean
262,1606,Hot Dog
262,1610,Black Dog
262,1614,Misty Mountain Hop
263,1620,You Shook Me
263,1626,How Many More Times
263,1632,Living Loving Maid (She's Just A Woman)
263,1638,Celebration Day
263,1644,Bron-Y-Aur Stomp
263,1650,Night Flight
263,1656,For Your Life
263,1662,Rock & Roll
263,1668,Stairway To Heaven
264,1677,Aloha
264,1686,Será
264,1695,Pais E Filhos
264,1704,Rock And Roll Is Dead
264,1713,I Belong To You
264,1722,Casa
264,1731,A Cura
264,1740,Sereia
264,1749,Heart Of Lothian: Wide Boy / Curtain Call
264,1758,Cérebro Eletrônico
264,1767,A Menina Dança
264,1776,You've Been A Long Time Coming
264,1785,"Abraham, Martin And John"
264,1794,Everything I Need
265,1808,Nothing Else Matters
266,1809,Of Wolf And Man
266,1810,The God That Failed
267,1812,The Struggle Within
267,1814,The Small Hours
268,1816,Crash Course In Brain Surgery
268,1818,Am I Evil?
268,1820,Breadfan
268,1822,Stone Cold Crazy
269,1826,Damage Case
269,1830,The Four Horsemen
269,1834,Whiplash
269,1838,Metal Militia
269,1842,Until It Sleeps
269,1846,Cure
270,1852,The Outlaw Torn
270,1858,Leper Messiah
270,1864,The Unforgiven II
270,1870,Prince Charming
270,1876,For Whom The Bell Tolls
270,1882,Frantic
270,1888,Shoot Me Again
270,1894,...And Justice For All
270,1900,To Live Is To Die
271,1909,The Meaning Of The Blues
271,1918,Paisagem Na Janela
271,1927,Para Lennon E McCartney
271,1936,Idolatrada
271,1945,Live To Win
271,1954,Dirty Love
271,1963,É Fogo
271,1972,Kickstart My Heart
271,1981,Smokin' in The Boys Room
271,1990,Smells Like Teen Spirit
271,1999,Polly
271,2008,Polly
271,2017,Sangue Latino
271,2026,Às Vezes
272,2040,Revolta Olodum
273,2041,Reggae Odoyá
273,2042,Protesto Do Olodum (Ao Vivo)
274,2044,Vulcão Dub - Fui Eu
274,2046,Manguetown
275,2048,Bora-Bora
275,2050,I Feel Good (I Got You) - Sossego
275,2052,Sincero Breu
275,2054,Selvagem
276,2058,Navegar Impreciso
276,2062,Life During Wartime
276,2066,Tendo A Lua
276,2070,Busca Vida
276,2074,Ela Disse Adeus
276,2078,Óculos
277,2084,O Beco
277,2090,Romance Ideal
277,2096,Flying High Again
277,2102,Mr. Crowley
277,2108,Children Of The Grave
277,2114,When The World Was Young
277,2120,Walking Into Clarksdale
277,2126,Slug
277,2132,Ito Okashi
278,2141,Prowler
278,2150,Given To Fly
278,2159,Off He Goes
278,2168,Severed Hand
278,2177,Inside Job
278,2186,Get Right
278,2195,Alive
278,2204,Go
278,2213,Elderly Woman Behind The Counter In A Small Town
278,2222,Bush Doctor
278,2231,Time
278,2240,Hip Hop Rio
278,2249,Rappers Reais
278,2258,Bicycle Race
279,2272,We Are The Champions
280,2273,Sheer Heart Attack
280,2274,"All Dead, All Dead"
281,2276,Fight From The Inside
281,2278,Sleep On The Sidewalk
282,2280,It's Late
282,2282,Shiny Happy People
282,2284,Radio Song
282,2286,Get Up
283,2290,The Wrong Child
283,2294,I Remember California
283,2298,New Test Leper
283,2302,Departure
283,2306,Zither
283,2310,Losing My Religion
284,2316,Texarkana
284,2322,So Central Rain
284,2328,Fall On Me
284,2334,Infeliz Natal
284,2340,Esporrei Na Manivela
284,2346,No Fundo Do Quintal Da Escola
284,2352,Que Luz É Essa
284,2358,The Power Of Equality
284,2364,Mellowship Slinky In B Major
285,2373,Sir Psycho Sexy
285,2382,I Could Die For You
285,2391,Around The World
285,2400,I Like Dirt
285,2409,Freewill
285,2418,Fly By Night
285,2427,Santana Jam
285,2436,The Right Thing
285,2445,For Your Babies
285,2454,Muçulmano
285,2463,Zé Trindade
285,2472,Lucky 13
285,2481,Waiting
285,2490,Drown
286,2504,Real Love
287,2505,[Untitled]
287,2506,Nothing To Say
288,2508,Loud Love
288,2510,Get On The Snake
289,2512,Outshined
289,2514,Spoonman
289,2516,Black Hole Sun
289,2518,Pretty Noose
290,2522,Bleed Together
290,2526,Song For Lorraine
290,2530,Little Linda
290,2534,Tightrope
290,2538,Wall Of Denial
290,2542,Dead And Bloated
291,2548,Creep
291,2554,Soldier Side - Intro
291,2560,Violent Pornography
291,2566,Dark Corners
291,2572,Midnight From The Inside Out
291,2578,Miracle To Me
291,2584,Title Song
291,2590,Remedy
291,2596,Tommy Gun
292,2605,This Is Radio Clash
292,2614,Nico
292,2623,Lil' Evil
292,2632,Love
292,2641,The Crystal Ship
292,2650,Roxanne
292,2659,Every Breath You Take
292,2668,As Tears Go By
292,2677,You Got Me Rocking
292,2686,Respectable
292,2695,Moon Is Up
292,2704,Mean Disposition
292,2713,Release
292,2722,Psychopomp
293,2736,Boris The Spider
294,2737,Happy Jack
294,2738,Pictures Of Lily
295,2740,Magic Bus
295,2742,The Seeker
296,2744,Won't Get Fooled Again (Full Length Version)
296,2746,5.15
296,2748,Squeeze Box
296,2750,You Better You Bet
297,2754,O Descobridor Dos Sete Mares
297,2758,Não Vou Ficar
297,2762,Cristina Nº 2
297,2766,O Que Me Importa
297,2770,Eu Amo Você
297,2774,Nosso Adeus
298,2780,Formigueiro
298,2786,O Pulso
298,2792,A Melhor Forma
298,2798,Homem Primata
298,2804,Lugar Nenhum
298,2810,Caras Como Eu
298,2816,Toda Cor
298,2822,"Exodus, Pt. 2"
298,2828,The Passage
299,2837,"Crossroads, Pt. 1"
299,2846,Seven Minutes to Midnight
299,2855,Company Man
299,2864,Orientation
299,2873,House of the Rising Sun
299,2882,Lost Survival Guide
299,2891,Enter 77
299,2900,Exposé
299,2909,Catch-22
299,2918,"""?"""
299,2927,Even Better Than The Real Thing
299,2936,Acrobat
299,2945,Peace On Earth
299,2954,Dancing Barefoot
300,2968,City Of Blinding Lights
301,2969,All Because Of You
301,2970,A Man And A Woman
302,2972,One Step Closer
302,2974,Yahweh
303,2976,Do You Feel Loved
303,2978,If God Will Send His Angels
303,2980,Last Night On Earth
303,2982,Miami
304,2986,Wake Up Dead Man
304,2990,Hawkmoon 269
304,2994,Silver And Gold
304,2998,When Love Comes To Town
304,3002,Bullet The Blue Sky
304,3006,With Or Without You
305,3012,The Unforgettable Fire
305,3018,Sunday Bloody Sunday
305,3024,Two Hearts Beat As One
305,3030,Numb
305,3036,Dirty Day
305,3042,Here I Am (Come And Take Me)
305,3048,C'est La Vie
305,3054,Cathedral
305,3060,Little Guitars
306,3069,Unchained
306,3078,Humans Being
306,3087,Atomic Punk
306,3096,Dirty Water Dog
306,3105,Do It For The Kids
306,3114,Slither
306,3123,Samba Pra Endrigo
306,3132,Still Of The Night
306,3141,You're Gonna Break My Hart Again
306,3150,Coração Em Desalinho
306,3159,Camarão que Dorme e Onda Leva
306,3168,The Hard Part
306,3177,Hot Girl
306,3186,Email Surveillance
307,3200,Gay Witch Hunt
308,3201,The Convention
308,3202,The Coup
309,3204,The Initiation
309,3206,Branch Closing
310,3208,The Convict
310,3210,Back from Vacation
310,3212,Producer's Cut: The Return
310,3214,Phyllis's Wedding
311,3218,Safety Training
311,3222,The Job
311,3226,"Battlestar Galactica, Pt. 1"
311,3230,"Lost Planet of the Gods, Pt. 2"
311,3234,"The Gun On Ice Planet Zero, Pt. 2"
311,3238,"The Living Legend, Pt. 2"
312,3244,"Greetings from Earth, Pt. 1"
312,3250,Pilot
312,3256,Give Peace a Chance
312,3262,Imagine
312,3268,Beautiful Boy
312,3274,God
312,3280,War Pigs
312,3286,Iron Man/Children of the Grave
312,3292,Still Loving You
313,3301,Salutations
313,3310,Commercial 2
313,3319,Instinto Colectivo
313,3328,Armadura
313,3337,"Past, Present, and Future"
313,3346,Ji Yeon
313,3355,Love Comes
313,3364,"There's No Place Like Home, Pt. 3"
313,3373,Four Walled World
313,3382,Billie Jean
313,3391,Sound of a Gun
313,3400,Moth
313,3409,"Suite for Solo Cello No. 1 in G Major, BWV 1007: I. Prélude"
313,3418,Die Walküre: The Ride of the Valkyries
314,3432,"Scheherazade, Op. 35: I. The Sea and Sindbad's Ship"
315,3433,"Concerto No.2 in F Major, BWV1047, I. Allegro"
315,3434,"Concerto for Piano No. 2 in F Minor, Op. 21: II. Larghetto"
316,3436,"Karelia Suite, Op.11: 2. Ballade (Tempo Di Menuetto)"
316,3438,Fantasia On Greensleeves
317,3440,"Concerto for Cello and Orchestra in E minor, Op. 85: I. Adagio - Moderato"
317,3442,"Wellington's Victory or the Battle Symphony, Op.91: 2. Symphony of Triumph"
317,3444,Romeo et Juliette: No. 11 - Danse des Chevaliers
317,3446,"Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat"
318,3450,"Peer Gynt Suite No.1, Op.46: 1. Morning Mood"
318,3454,"Symphony No. 41 in C Major, K. 551, ""Jupiter"": IV. Molto allegro"
318,3458,Just Friends
318,3462,Wake Up Alone
318,3466,Rehab (Hot Chip Remix)
318,3470,I Heard Love Is Blind
319,3476,Help Yourself
319,3482,"Suite No. 3 in D, BWV 1068: III. Gavotte I & II"
319,3488,"Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts"""
319,3494,"Symphony No. 2, Op. 16 -  ""The Four Temperaments"": II. Allegro Comodo e Flemmatico"
319,3500,"String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai"
319,3,Fast As a Shark
319,9,Snowballed
319,15,Go Down
319,21,Hell Ain't A Bad Place To Be
320,30,Amazing
320,39,You Oughta Know
320,48,Not The Doctor
320,57,It Ain't Like That
320,66,Por Causa De Você
320,75,O Boto (Bôto)
320,84,Welcome Home (Sanitarium)
320,93,Exploder
320,102,Doesn't Remind Me
320,111,Money
320,120,Carol
320,129,Solo-Panhandler
320,138,Bored To Tears
320,147,Blood In The Wall
321,161,Snowblind
322,162,Cornucopia
322,163,Laguna Sunrise
323,165,Under The Sun/Every Day Comes and Goes
323,167,Body Count's In The House
324,169,Body Count
324,171,Bowels Of The Devil
324,173,KKK Bitch
324,175,Voodoo
325,179,Evil Dick
325,183,King In Crimson
325,187,Book Of Thel
325,191,Machine Men
325,195,Let Me Love You Baby
325,199,Leave My Girl Alone
326,205,Jorge Da Capadócia
326,211,Bem Devagar
326,217,Mel
326,223,Sozinho (Hitmakers Classic Mix)
326,229,Samba De Orly
326,235,Apesar De Você
326,241,Geni E O Zepelim
326,247,O Cidadão Do Mundo
326,253,Maracatu Atômico
327,262,Interlude Zumbi
327,271,Rios Pontes & Overdrives
327,280,Lixo Do Mangue
327,289,Podes Crer
327,298,A Cor Do Sol
327,307,Doutor
327,316,Linha Do Equador
327,325,TriboTchan
327,334,Reggae Tchan
327,343,Communication Breakdown(2)
327,352,Carolina Hard-Core Ecstasy
327,361,X-9 2001
327,370,Ipiranga 2001
327,379,Água de Beber
328,393,Tarde Em Itapoã
329,394,Tanto Tempo
329,395,Eu Vim Da Bahia - Live
330,397,Linha Do Horizonte
330,399,Abrir A Porta
331,401,Momentos Que Marcam
331,403,Bumbo Da Mangueira
331,405,Santo Antonio
331,407,Só Tinha De Ser Com Você
332,411,Turn The Page
332,415,Astronomy
332,419,A Kind Of Magic
332,423,I Want To Break Free
332,427,Who Wants To Live Forever
332,431,The Invisible Man
333,437,Black Diamond
333,443,Shock Me
333,449,Calling Dr. Love
333,455,God Gave Rock 'n' Roll To You
333,461,Surrender
333,467,Best Thing
333,473,When I Come Around
333,479,Walking Contradiction
333,485,Minority
334,494,Slave
334,503,Começaria Tudo Outra Vez
334,512,Comportamento Geral
334,521,Menino Do Rio
334,530,Ando Meio Desligado
334,539,Rita Lee
334,548,Smoke On The Water
334,557,Beija-Flor
334,566,Caprichosos
334,575,Do You Like The Way
334,584,Manuel
334,593,Do You Have Other Loves?
334,602,'Round Midnight
334,611,E.S.P.
335,625,Blue Rythm Fantasy
336,626,Drum Boogie
336,627,Let Me Off Uptown
337,629,Opus No.1
337,631,How High The Moon
338,633,Up An' Atom
338,635,Lemon Drop
338,637,Overtime
338,639,Don't Take Your Love From Me
339,643,Jungle Drums
339,647,Pot-Pourri N.º 4
339,651,Pot-Pourri N.º 5
339,655,Por Que Será
339,659,Samba Em Prelúdio
339,663,Chão de Giz (Elba Ramalho)
340,669,Caçador de Mim (Sá & Guarabyra)
340,675,Susie Q
340,681,Commotion
340,687,Run Through The Jungle
340,693,Sweet Hitch-Hiker
340,699,Tombstone Shadow
340,705,The Midnight Special
340,711,Molina
340,717,Eu Sou Neguinha (Ao Vivo)
341,726,Palavras Ao Vento
341,735,Metrô. Linha 743
341,744,Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos)
341,753,You Keep On Moving
341,762,No No No
341,771,Nobody's Home
341,780,Maybe I'm A Leo
341,789,Sometimes I Feel Like Screaming
341,798,King Of Dreams
341,807,Stormbringer
341,816,The Battle Rages On
341,825,One Man's Meat
341,834,When Love & Hate Collide
341,843,Otay
342,857,Álibi
343,858,Esquinas
343,859,Se...
344,861,Lilás
344,863,Um Amor Puro
345,865,Nem Um Dia
345,867,Açai
345,869,Flor De Lis
345,871,Azul
346,875,Acelerou
346,879,Atrás da Porta
346,883,"Alô, Alô, Marciano"
346,887,As Aparências Enganam
346,891,Layla
346,895,Crossroads
347,901,After Midnight
347,907,Promises
347,913,Lonely Stranger
347,919,San Francisco Bay Blues
347,925,Last Cup Of Sorrow
347,931,Got That Feeling
347,937,Midlife Crisis
347,943,Be Aggressive
347,949,Get Out
348,958,Take This Bottle
348,967,Surprise! You're Dead!
348,976,Falamansa Song
348,985,Medo De Escuro
348,994,The Last Song
348,1003,Friend Of A Friend
348,1012,Times Like These
348,1021,Monkey Wrench
348,1030,Everlong
348,1039,What Now My Love
348,1048,It Was A Very Good Year
348,1057,Entrando Na Sua (Intro)
348,1066,Dujji
348,1075,Esperando Na Janela
349,1089,Is This Love (Live)
350,1090,Stir It Up (Live)
350,1091,Refavela (Live)
351,1093,Quanta (Live)
351,1095,Pela Internet (Live)
352,1097,Opachorô (Live)
352,1099,A Novidade (Live)
352,1101,De Ouro E Marfim (Live)
352,1103,Lamento De Carnaval
353,1107,Refazenda
353,1111,A Paz
353,1115,Tempo Rei
353,1119,Toda Menina Baiana
353,1123,Changes
353,1127,I Fucking Hate You
354,1133,American Idiot
354,1139,Give Me Novacaine
354,1145,Whatsername
354,1151,Paradise City
354,1157,Rocket Queen
354,1163,You Ain't the First
354,1169,Garden of Eden
354,1175,14 Years
354,1181,Pretty Tied Up
355,1190,Magnetic Ocean
355,1199,She Wears Black
355,1208,For the Greater Good of God
355,1217,Where Eagles Dare
355,1226,Can I Play With Madness
355,1235,The Wicker Man
355,1244,The Thin Line Between Love & Hate
355,1253,Face In The Sand
355,1262,The Fugitive
355,1271,04 - Running Free
355,1280,Another Life
355,1289,2 Minutes To Midnight
355,1298,Run To The Hills
355,1307,Wrathchild
356,1321,Hallowed Be Thy Name
357,1322,The Trooper
357,1323,Sanctuary
358,1325,Tailgunner
358,1327,No Prayer For The Dying
359,1329,Fates Warning
359,1331,Run Silent Run Deep
359,1333,Bring Your Daughter... ...To The Slaughter
359,1335,Where Eagles Dare
360,1339,The Trooper
360,1343,To Tame A Land
360,1347,Flash of The Blade
360,1351,Rime of the Ancient Mariner
360,1355,Brave New World
360,1359,Sign Of The Cross
361,1365,Fear Of The Dark
361,1371,Moonchild
361,1377,The Clairvoyant
361,1383,Stranger in a Strange Land
361,1389,Gangland
361,1395,Sign Of The Cross
361,1401,Judgement Of Heaven
361,1407,The Angel And The Gambler
361,1413,Como Estais Amigos
362,1422,"Say It Loud, I'm Black And I'm Proud Pt.1"
362,1431,I'm Real
362,1440,"Whatever It Is, I Just Can't Stop"
362,1449,Destitute Illusions
362,1458,Light Years
362,1467,Are You Gonna Be My Girl
362,1476,Take It Or Leave It
362,1485,May This Be Love
362,1494,The Wind Cries Mary
362,1503,Lords of Karma
362,1512,Os Alquimistas Estão Chegando
362,1521,As Dores do Mundo
362,1530,Sem Sentido
362,1539,Equinocio
363,1553,You've Got Another Thing Comin'
364,1554,Turbo Lover
364,1555,Freewheel Burning
365,1557,Metal Meltdown
365,1559,Diamonds And Rust (Live)
